Country;City;Latitude;Longitude;Time_zone;Elevation
INDONESIA;Bone;-4.728;120.086;8;102.7
INDONESIA;Bonggakaradeng;-3.244;119.579;8;1243
INDONESIA;Bontang;0.133;117.498;8;0.609
INDONESIA;Bontocani;-5.016;119.974;8;660.1
INDONESIA;Boyolali;-7.52;110.595;7;475.7
INDONESIA;Brebes;-6.881;108.051;7;6.4
INDONESIA;Budongbudong;-1.946;119.368;8;97.84
INDONESIA;Bukittinggi;-0.304;100.383;7;281
INDONESIA;Bulagi;-1.329;123.049;8;296.8
INDONESIA;Buleleng;-8.107;115.089;8;22.55
INDONESIA;Buloaanguki;0.354;123.814;8;427.9
INDONESIA;Bulukumba;-5.43;120.206;8;156.3
INDONESIA;Bungku Selatan;-2.653;122.013;8;262.4
INDONESIA;Bungku Utara;-1.771;121.709;8;37.79
INDONESIA;Bunguran Timur;3.941;108.378;7;2.743
INDONESIA;Buol;1.161;121.427;8;10.36
INDONESIA;Buru;#VALUE!;#VALUE!;9;113
INDONESIA;buru selatan;#VALUE!;#VALUE!;9;189.2
INDONESIA;Busungbiu;-8.254;114.965;8;236.2
INDONESIA;Buton;-5.048;122.884;8;269.4
INDONESIA;Calang;4.662;95.658;7;7.896
INDONESIA;Cianjur;-6.812;107.146;7;446.2
INDONESIA;Cilacap;-7.58;109.002;7;0.914
INDONESIA;Cirebon;-6.721;108.566;7;7.01
INDONESIA;Curup;-3.467;102.517;7;189.2
INDONESIA;Dampelassojol;0.457;119.975;8;79.55
INDONESIA;Dawan;-8.539;115.445;8;98.75
INDONESIA;Demak;-6.904;110.643;7;5.791
INDONESIA;Denpasar;-8.654;115.222;8;32.61
INDONESIA;Dolok Sanggul;2.553;99.041;7;311.8
INDONESIA;Dompu;-8.494;118.477;8;148.4
INDONESIA;Duapitue;-3.9;120.034;8;62.78
INDONESIA;Dumoga;0.543;123.978;8;371.2
INDONESIA;Ende;-8.848;121.656;8;45.11
INDONESIA;Enrekang;-3.563;119.761;8;311.8
INDONESIA;Fakfak;#VALUE!;#VALUE!;9;18.28
INDONESIA;Flores Timur;-8.315;122.968;8;1161
INDONESIA;Galela;-1.796;127.862;8;111.8
INDONESIA;Gangga;-8.296;116.225;8;75.89
INDONESIA;Garut;-7.492;107.761;7;739.4
INDONESIA;Gedong Tataan;-5.493;105.079;7;310.5
INDONESIA;Gerokgak;-8.214;114.771;8;269.4
INDONESIA;Gianyar;-8.54;115.324;8;156.9
INDONESIA;Gorontalo regency;0.549;122.831;8;7.315
INDONESIA;Gorontalo Utara;0.923;122.480;8;616
INDONESIA;Gowa;-5.303;119.738;8;496.5
INDONESIA;Gresik;-7.157;112.657;7;10.36
INDONESIA;Gunung Mas;-1.248;113.569;8;86.86
INDONESIA;Gunung Sitoli;1.256;97.594;7;34.55
INDONESIA;Gunung Sugih;-4.994;105.208;7;10.05
INDONESIA;Gunungsari;-8.538;116.106;8;41.45
INDONESIA;Idi Rayeuk;4.838;97.676;7;14.67
INDONESIA;Indralaya;-3.249;104.682;7;3.048
INDONESIA;Indramayu;-6.396;108.289;7;4.267
INDONESIA;Jambi;-1.597;103.599;7;5.486
INDONESIA;Janapria;-8.692;116.400;8;258.4
INDONESIA;Jember;-8.154;113.729;7;109.7
INDONESIA;Jembrana;-8.358;114.643;8;35.35
INDONESIA;Jeneponto;-5.552;119.674;8;204.8
INDONESIA;Jepara;-6.563;110.671;7;19.2
INDONESIA;Jombang;-7.546;112.225;7;46.02
INDONESIA;Jonggat;-8.67;116.218;8;116.4
INDONESIA;Kabanjahe;3.136;98.454;7;384.6
INDONESIA;Kabupaten Penukal Ab;-3.142;104.030;7;4.876
INDONESIA;kaimana;#VALUE!;#VALUE!;9;0
INDONESIA;Kalianda;-5.693;105.583;7;10.36
INDONESIA;Kalisusu;-4.619;123.068;8;131.3
INDONESIA;Kaluku;-2.474;119.154;8;35.96
INDONESIA;Kalumpang;-2.493;119.513;8;343.2
INDONESIA;Kapuas;-1.773;114.363;8;40.84
INDONESIA;Karang Baru;4.34;98.073;7;3.53
INDONESIA;Karang Tinggi;-3.794;102.461;7;100.5
INDONESIA;Karanganyar;-7.599;110.951;7;184.7
INDONESIA;Karangasem;-8.341;115.525;8;2093
INDONESIA;Karawang;-6.318;107.338;7;11.58
INDONESIA;Katingan;-0.928;112.814;8;65.83
INDONESIA;Kayangan;-8.262;116.262;8;31.39
INDONESIA;Kebumen;-7.688;109.658;7;21.03
INDONESIA;Kediri;-7.915;112.019;7;109.4
INDONESIA;Kendal;-6.926;110.204;7;53.03
INDONESIA;Kendari;-3.967;122.607;8;53.34
INDONESIA;Kepahiang;-3.613;102.668;7;297.1
INDONESIA;Kepulauan Selayar;-6.276;120.509;8;-0.6
INDONESIA;Kepulauan Seribu;-6.105;106.889;7;2.133
INDONESIA;Kepulauan Talaud;4.092;126.768;8;-0.6
INDONESIA;Keruak;-8.675;116.477;8;78.02
INDONESIA;Kintamani;-8.257;115.331;8;1287
INDONESIA;Kisaran;2.986;99.619;7;6.41
INDONESIA;Klaten;-7.708;110.591;7;160.9
INDONESIA;Klungkung Regency;-8.535;115.404;8;113
INDONESIA;Koba;-2.499;106.404;7;4.572
INDONESIA;Kolaka;-4.049;121.594;8;52.42
INDONESIA;Konawe;-3.917;122.079;8;38.1
INDONESIA;Konawe Selatan;-4.204;122.450;8;348.3
INDONESIA;Konawe Utara;-3.38;122.084;8;86.25
INDONESIA;Kopang;-8.585;116.369;8;637
INDONESIA;Kota Agung;-5.497;104.616;7;2.743
INDONESIA;Kota Bandung;-6.912;107.609;7;719.3
INDONESIA;Kota Banjar;-7.367;108.533;7;60.35
INDONESIA;Kota Batam;1.046;104.030;7;28.34
INDONESIA;Kota Batu;-7.868;112.536;7;873.5
INDONESIA;Kota Bekasi;-6.232;107.001;7;18.59
INDONESIA;Kota Bengkulu;-3.826;102.312;7;7.924
INDONESIA;Kota Binjai ;3.599;98.480;7;10.68
INDONESIA;Kota Blitar;-8.094;112.170;7;185.6
INDONESIA;Kota Bogor;-6.599;106.801;7;261.5
INDONESIA;Kota Cimahi;-6.88;107.535;7;743.1
INDONESIA;Kota Cirebon;-6.714;108.564;7;3.657
INDONESIA;Kota Depok;-6.736;108.445;7;46.93
INDONESIA;Kota Dumai;1.666;101.448;7;0.304
INDONESIA;Kota Gunungsitoli;1.287;97.622;7;2.415
INDONESIA;Kota Jakarta Barat;-6.168;106.758;7;7.315
INDONESIA;Kota Jakarta Pusat;-6.186;106.829;7;5.181
INDONESIA;Kota Jakarta Selatan;-6.267;106.806;7;30.17
INDONESIA;Kota Jakarta Timur;-6.245;106.901;7;22.86
INDONESIA;Kota Jakarta Utara;-6.142;106.880;7;6.705
INDONESIA;Kota Jantho;5.169;95.696;7;148.3
INDONESIA;Kota Kayu Agung;-3.364;104.869;7;3.657
INDONESIA;Kota Kediri;-7.83;112.010;7;78.94
INDONESIA;Kota Kupang;-10.183;123.583;8;31.08
INDONESIA;Kota Langsa;4.517;97.939;7;3.437
INDONESIA;Kota Lhokseumawe;5.187;97.139;7;2.136
INDONESIA;Kota Lubuklinggau;-3.297;102.862;7;42.67
INDONESIA;Kota Madiun;-7.628;111.514;7;68.58
INDONESIA;Kota Magelang;-7.482;110.214;7;366.9
INDONESIA;Kota Malang;-7.979;112.629;7;469
INDONESIA;Kota Manna;-4.438;102.909;7;11.27
INDONESIA;Kota Medan;3.575;98.687;7;9.476
INDONESIA;Kota Mojokerto;-7.484;112.433;7;26.21
INDONESIA;Kota Padangsidempuan;1.384;99.271;7;97.91
INDONESIA;Kota Pagar Alam;-4.038;103.265;7;215.1
INDONESIA;Kota Palembang;-2.991;104.757;7;2.438
INDONESIA;Kota Pangkal Pinang;-2.129;106.109;7;1.219
INDONESIA;Kota Pasuruan;-7.644;112.904;7;8.229
INDONESIA;Kota Pekalongan;-6.882;109.678;7;31.39
INDONESIA;Kota Pekanbaru;0.484;101.469;7;3.994
INDONESIA;Kota Pematangsiantar;2.957;99.065;7;119.7
INDONESIA;Kota Pinang;1.925;100.093;7;13.84
INDONESIA;Kota Prabumulih;-3.441;104.235;7;14.93
INDONESIA;Kota Probolinggo;-7.758;113.221;7;15.24
INDONESIA;Kota Sabang;5.894;95.324;7;11.61
INDONESIA;Kota Salatiga;-7.303;110.476;7;708.9
INDONESIA;Kota Semarang;-6.982;110.448;7;78.33
INDONESIA;Kota Sibolga ;1.74;98.783;7;5.852
INDONESIA;Kota sorong;#VALUE!;#VALUE!;9;6.096
INDONESIA;Kota Subulussalam;2.898;97.588;7;9.197
INDONESIA;Kota Sukabumi;-6.923;106.922;7;579.7
INDONESIA;Kota Surabaya;-7.291;112.734;7;11.88
INDONESIA;Kota Surakarta;-7.564;110.814;7;108.5
INDONESIA;Kota Tanjung Pinang;0.96;104.461;7;6.705
INDONESIA;Kota Tasikmalaya;-7.326;108.213;7;361.1
INDONESIA;Kota Tegal;-6.866;109.136;7;2.438
INDONESIA;Kotabumi;-4.821;104.834;7;10.97
INDONESIA;Kotamobagu;0.744;124.309;8;472.4
INDONESIA;Kuala Tungkal;-1.106;103.082;7;5.486
INDONESIA;Kubu;-8.275;115.551;8;344.1
INDONESIA;Kubutambahan;-8.08;115.189;8;7.62
INDONESIA;Kudus;-6.802;110.844;7;29.56
INDONESIA;Kulawi;-1.522;120.016;8;1102
INDONESIA;Kupang ;-10.183;123.583;8;31.39
INDONESIA;Kuta;-8.725;115.179;8;3.352
INDONESIA;Kutacane;3.495;97.808;7;105.7
INDONESIA;Kutai Barat;0.13;115.096;8;207.5
INDONESIA;Kutai Kartanegara;-0.091;116.619;8;14.32
INDONESIA;Kutai Timur;0.974;117.012;8;129.5
INDONESIA;Labuapi;-8.617;116.097;8;11.88
